@relation 'high_csv-weka.filters.unsupervised.attribute.Remove-R1-3,19-22-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R5-6-weka.filters.unsupervised.attribute.Remove-R2-3'

@attribute price numeric
@attribute sqft_living numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
970000,4740,0,0,3,10,4740,0,98075
970000,3890,0,3,3,11,3060,830,98029
970000,3780,0,2,3,10,3780,0,98029
970000,4430,0,0,3,10,4430,0,98053
970000,1290,0,0,3,6,1290,0,98115
970000,3840,0,0,3,9,3840,0,98077
970000,3510,0,0,4,9,3510,0,98005
970000,3060,0,2,4,9,1810,1250,98144
970000,2790,0,3,3,9,1130,1660,98177
970000,4060,0,3,3,10,2890,1170,98199
970000,3980,0,0,3,11,3980,0,98074
970000,3480,0,0,4,8,3480,0,98040
970000,3500,0,2,3,9,2950,550,98126
970000,3600,0,0,3,9,2610,990,98199
970000,3400,0,0,3,10,3400,0,98115
970000,3400,0,0,3,9,2550,850,98118
970500,2470,0,0,3,8,2470,0,98040
971000,4390,0,0,3,9,3350,1040,98125
971971,3460,0,0,3,11,3460,0,98059
972000,2010,0,2,5,8,1610,400,98199
972000,4010,0,0,3,11,4010,0,98059
972800,3500,0,0,3,11,3500,0,98059
974350,3090,0,0,5,8,2420,670,98006
975000,2720,0,0,3,10,2720,0,98004
975000,4300,0,0,3,10,4300,0,98029
975000,3330,0,2,3,9,1750,1580,98033
975000,3020,0,0,4,9,2020,1000,98112
975000,4270,0,0,3,10,2680,1590,98053
975000,2720,0,2,3,10,2500,220,98006
975000,2290,0,0,4,9,2120,170,98199
975000,2240,0,0,4,10,2240,0,98040
975000,3050,0,0,5,8,1950,1100,98115
975000,3130,0,0,3,9,2430,700,98005
975000,2530,0,4,3,9,2530,0,98136
975000,4850,0,0,3,10,4850,0,98005
975000,1850,0,0,2,6,1850,0,98107
975000,3020,0,2,4,9,1980,1040,98006
975000,3490,0,3,3,11,3490,0,98006
975000,3100,0,2,4,9,1660,1440,98040
975000,2420,0,0,4,8,2420,0,98004
975000,3420,0,0,5,9,2270,1150,98006
975000,3240,0,0,4,9,3240,0,98005
975000,3420,0,0,3,10,3420,0,98053
975000,2250,0,0,4,9,2010,240,98119
975000,2520,1,4,3,7,2520,0,98146
975000,5470,0,0,3,11,4590,880,98005
975000,1660,0,0,3,8,1660,0,98102
975000,2620,0,0,3,10,2620,0,98115
976000,3120,0,3,3,8,1660,1460,98199
978000,2890,0,0,3,9,2890,0,98006
978000,2390,0,0,3,9,1690,700,98105
978000,2620,0,2,4,9,1720,900,98144
978500,2060,0,0,3,9,1800,260,98199
979000,1700,0,1,4,8,1700,0,98004
979000,2690,0,0,3,10,2690,0,98117
979500,4133,0,0,3,11,4133,0,98019
979700,2480,0,2,3,10,2380,100,98199
979700,3730,0,0,3,7,2160,1570,98102
980000,2240,0,0,3,8,2240,0,98004
980000,3160,0,0,4,9,1780,1380,98040
980000,3680,0,3,3,10,2060,1620,98199
980000,3780,0,0,3,10,3780,0,98033
980000,2260,0,1,4,9,2260,0,98040
980000,3460,0,0,3,10,2830,630,98056
980000,2750,0,0,3,8,1750,1000,98103
980000,2190,0,0,5,8,2190,0,98103
980000,2120,0,0,4,8,1920,200,98105
980000,3010,0,0,4,9,3010,0,98040
980000,3720,0,2,3,11,3720,0,98027
980000,2730,0,0,5,8,2230,500,98119
980000,2390,0,0,3,8,2090,300,98105
980000,3250,0,0,3,8,2360,890,98004
981000,2110,0,2,3,8,2110,0,98006
981000,2730,0,1,3,10,1900,830,98052
982000,2790,0,0,3,9,2790,0,98006
982000,3610,0,0,3,9,3610,0,98033
982218,2340,0,2,3,9,2340,0,98102
984000,2390,0,0,5,9,2390,0,98040
985000,4230,0,0,3,11,4230,0,98077
985000,2600,0,0,5,8,2600,0,98004
985000,3890,0,1,3,9,2870,1020,98125
985000,1700,0,0,4,7,1700,0,98004
985000,4650,0,0,3,10,3260,1390,98024
985000,1670,0,0,5,8,1670,0,98112
985000,2720,1,4,3,7,2720,0,98166
985000,4030,0,0,3,11,4030,0,98077
986000,2380,0,2,4,9,1340,1040,98136
986000,2840,0,0,3,10,1920,920,98118
987000,2160,0,0,3,8,2160,0,98004
987500,3270,0,0,4,10,2000,1270,98040
988000,4040,0,0,3,11,4040,0,98052
988000,2190,0,2,4,8,2190,0,98109
988500,2015,1,4,3,9,2015,0,98166
988830,4115,0,0,3,9,4115,0,98053
988990,4150,0,0,3,9,4150,0,98052
989000,4030,0,0,3,11,4030,0,98075
989000,3280,0,0,3,9,2440,840,98117
989000,3830,0,0,3,9,3050,780,98119
989900,3320,0,0,5,8,1660,1660,98040
989990,3830,0,0,3,9,3830,0,98052
990000,2780,0,3,3,7,1390,1390,98033
990000,3450,0,0,3,10,2570,880,98103
990000,2460,0,0,5,8,2100,360,98115
990000,2430,0,0,4,8,2020,410,98109
990000,2550,0,2,3,8,2050,500,98199
990000,2540,0,0,3,9,2540,0,98199
990000,1810,0,4,4,9,930,880,98040
990000,3140,0,0,3,10,3140,0,98004
990000,2630,0,0,4,9,2630,0,98040
990000,2500,0,0,5,9,2370,130,98122
990000,2160,0,0,4,8,1880,280,98105
990400,2100,0,0,3,9,2100,0,98004
991500,3820,0,2,3,11,3820,0,98072
991700,2290,0,1,3,9,1610,680,98116
992000,2950,0,0,4,10,2070,880,98040
993000,2850,0,0,5,8,2490,360,98004
993500,4070,0,0,4,10,4070,0,98040
994000,4260,0,0,3,10,4260,0,98074
994000,3470,0,0,4,10,3470,0,98040
994000,2510,0,2,5,8,1810,700,98199
994900,3695,0,0,3,9,3695,0,98053
995000,4380,1,3,3,9,3720,660,98166
995000,2340,0,0,4,9,2340,0,98040
995000,3530,0,0,3,11,3530,0,98052
995000,2780,0,4,5,10,2530,250,98166
995000,2460,0,0,3,10,2460,0,98117
995000,3200,0,0,5,9,2650,550,98102
995000,1600,0,0,3,7,1600,0,98072
995000,3970,0,2,3,9,2970,1000,98177
995000,3850,0,2,3,10,3000,850,98006
995000,5610,0,0,3,11,4090,1520,98072
995000,4130,0,0,3,10,4130,0,98074
995500,4280,0,0,3,10,4280,0,98034
996000,3620,0,0,4,10,2730,890,98040
997000,3430,0,0,3,11,3430,0,98059
997950,4270,0,0,3,9,4270,0,98024
998000,3370,0,2,4,9,3370,0,98006
998000,3770,0,0,3,10,3770,0,98058
998000,2910,0,0,3,9,2910,0,98006
998000,3760,0,0,3,10,3150,610,98040
998000,2420,0,0,4,9,2420,0,98040
998000,4130,0,0,3,10,4130,0,98029
998000,3030,0,0,3,9,2530,500,98105
998000,3710,0,0,3,10,2910,800,98075
998000,3500,0,0,3,9,2850,650,98006
998160,3010,0,3,4,9,1260,1750,98006
998500,2140,0,0,3,8,1690,450,98112
998500,1570,0,0,4,8,1570,0,98122
998800,2250,0,2,4,9,2250,0,98177
999000,2830,1,3,4,8,1830,1000,98070
999000,3150,0,0,3,9,3150,0,98007
999000,2810,0,0,5,9,1900,910,98117
999000,2710,0,4,3,9,2080,630,98177
999000,2800,0,0,3,10,2800,0,98075
999000,3130,0,0,3,10,3130,0,98033
999950,3740,0,0,5,8,2330,1410,98004
999950,3310,0,0,3,9,2290,1020,98116
999999,2100,0,0,3,9,2100,0,98004
1000000,2610,0,0,5,8,1920,690,98103
1000000,3180,0,2,3,10,3180,0,98052
1000000,2010,0,0,3,9,1890,120,98119
1000000,3600,0,2,4,9,1940,1660,98040
1000000,2120,1,4,5,8,2120,0,98006
1000000,3180,0,1,4,9,2060,1120,98177
1000000,1510,0,1,4,7,1510,0,98105
1000000,2100,0,0,4,8,2100,0,98103
1000000,1540,0,0,3,7,1540,0,98125
1000000,2730,0,0,3,9,2730,0,98005
1000000,3090,0,0,4,8,2590,500,98116
1000000,3920,0,0,3,9,2900,1020,98004
1000000,3320,0,0,3,11,2950,370,98103
1000000,2880,0,0,3,9,2220,660,98122
1000000,2300,0,0,4,8,1150,1150,98039
1000000,1780,0,0,5,9,1780,0,98004
1000000,3350,0,0,5,8,2180,1170,98103
1000000,2990,0,4,5,9,2000,990,98144
1000000,2430,0,4,3,10,2430,0,98177
1000000,1780,0,0,5,8,1780,0,98004
1000000,2370,0,4,4,9,1670,700,98006
1000000,4670,0,0,3,11,4670,0,98074
1000000,1880,0,0,4,8,1880,0,98112
1000000,2044,0,0,4,9,2044,0,98033
1000000,2610,0,2,3,8,2130,480,98109
1000000,3040,0,0,3,9,3040,0,98072
1000000,4260,0,0,3,11,4260,0,98075
